DATETRANSA;NumClient;SensTransaction;NumeroValeur;QuantiteNegociee;CoursTransaction;Montant;NAT;GESTION;COMMERC;SOLDE;Depose;TUNSFAX
24/05/2019 00:00;45317;A;1570;18;104,113;1874,034;TN;LIBRE;9;0;O;s
24/05/2019 00:00;48161;A;1570;10;104,113;1041,13;TN;LIBRE;52;0;O;T
24/05/2019 00:00;48382;V;1570;12;104,113;1249,356;TN;LIBRE;12;0;O;T
24/05/2019 00:00;49904;A;1570;5;104,113;520,565;TN;LIBRE;53;0;O;T
24/05/2019 00:00;50525;A;1570;12;104,113;1249,356;TN;LIBRE;12;0;O;T
24/05/2019 00:00;53374;V;1570;4;104,113;416,452;TN;LIBRE;44;0;O;T
24/05/2019 00:00;53534;V;1570;4;104,113;416,452;TN;LIBRE;44;0;O;T
24/05/2019 00:00;25248;A;1570;3;104,113;312,339;TN;LIBRE;9;12,394;O;S
27/05/2019 00:00;46114;V;1570;18;104,173;1875,114;TN;LIBRE;6;0;O;T
27/05/2019 00:00;46115;V;1570;101;104,173;10521,473;TN;LIBRE;6;0;O;T
27/05/2019 00:00;54819;V;1570;65;104,173;6771,245;TN;LIBRE;6;0;O;T
27/05/2019 00:00;49418;A;1570;3;104,173;312,519;TN;LIBRE;6;0;O;T
28/05/2019 00:00;55559;V;1570;40;104,194;4167,76;TN;LIBRE;52;0;O;T
28/05/2019 00:00;46068;A;1570;3;104,194;312,582;TN;LIBRE;7;0;O;T
28/05/2019 00:00;54980;A;1570;64;104,194;6668,416;TN;LIBRE;7;0;O;T
28/05/2019 00:00;39096;V;1570;15;104,194;1562,91;TN;LIBRE;6;0;O;T
28/05/2019 00:00;49245;V;1570;1;104,194;104,194;TN;LIBRE;52;0;O;T
28/05/2019 00:00;55730;V;1570;95;104,194;9898,43;TN;LIBRE;6;0;O;T
29/05/2019 00:00;54307;A;1570;25;104,215;2605,375;TN;LIBRE;52;0;O;T
29/05/2019 00:00;50925;A;1570;2;104,215;208,43;TN;LIBRE;53;0;O;T
29/05/2019 00:00;39334;A;1570;11;104,215;1146,365;TN;LIBRE;53;0;O;T
30/05/2019 00:00;57772;V;1570;7;104,236;729,652;TN;LIBRE;52;0;O;T
30/05/2019 00:00;46308;V;1570;1;104,236;104,236;TN;LIBRE;52;0;O;T
30/05/2019 00:00;50876;V;1570;40;104,236;4169,44;TN;LIBRE;52;0;O;T
31/05/2019 00:00;9680;A;1570;130;104,257;13553,41;TN;LIBRE;6;24,519;O;T
31/05/2019 00:00;49147;A;1570;804;104,257;83822,628;TN;LIBRE;6;0;O;T
31/05/2019 00:00;49245;A;1570;1346;104,257;140329,922;TN;LIBRE;52;0;O;T
31/05/2019 00:00;45402;A;1570;3750;104,257;390963,75;TN;LIBRE;6;0;O;T
31/05/2019 00:00;322;A;1570;63;104,257;6568,191;TN;LIBRE;6;61,101;O;T
31/05/2019 00:00;53723;A;1570;548;104,257;57132,836;TN;LIBRE;12;0;O;T
31/05/2019 00:00;13171;A;1570;408;104,257;42536,856;TN;LIBRE;9;-98,555;O;s
31/05/2019 00:00;9263;A;1570;705;104,257;73501,185;TN;LIBRE;9;36,443;O;s
31/05/2019 00:00;49245;V;1570;1212;104,257;126359,484;TN;LIBRE;52;0;O;T
31/05/2019 00:00;37214;V;1570;9;104,257;938,313;TN;LIBRE;7;48,68;O;T
31/05/2019 00:00;58545;A;1570;8;104,257;834,056;TN;LIBRE;6;0;O;T
31/05/2019 00:00;54305;A;1570;20;104,257;2085,14;TN;LIBRE;53;0;O;T
31/05/2019 00:00;54980;A;1570;1;104,257;104,257;TN;LIBRE;7;0;O;T
31/05/2019 00:00;45309;A;1570;1;104,257;104,257;TN;LIBRE;52;0;O;T
31/05/2019 00:00;52130;A;1570;2;104,257;208,514;TN;LIBRE;53;0;O;T
03/06/2019 00:00;38870;V;1570;197;104,32;20551,04;TN;LIBRE;6;0;O;T
03/06/2019 00:00;39310;A;1570;573;104,32;59775,36;TN;LIBRE;52;0;O;T
03/06/2019 00:00;52130;V;1570;1;104,32;104,32;TN;LIBRE;53;0;O;T
03/06/2019 00:00;53636;V;1570;2;104,32;208,64;TN;LIBRE;7;0;O;T
07/06/2019 00:00;45402;A;1570;1256;104,403;131130,168;TN;LIBRE;6;0;O;T
07/06/2019 00:00;37214;V;1570;30;104,403;3132,09;TN;LIBRE;7;48,68;O;T
07/06/2019 00:00;53534;V;1570;1;104,403;104,403;TN;LIBRE;44;0;O;T
10/06/2019 00:00;9350;V;1570;76;104,464;7939,264;TN;LIBRE;6;87,388;O;T
10/06/2019 00:00;37214;V;1570;9;104,464;940,176;TN;LIBRE;7;48,68;O;T
10/06/2019 00:00;55730;V;1570;57;104,464;5954,448;TN;LIBRE;6;0;O;T
11/06/2019 00:00;44594;A;1570;232;104,489;24241,448;TN;LIBRE;44;0;O;T
11/06/2019 00:00;9602;A;1570;14;104,489;1462,846;TN;LIBRE;7;100,639;O;T
11/06/2019 00:00;55730;V;1570;94;104,489;9821,966;TN;LIBRE;6;0;O;T
11/06/2019 00:00;53840;V;1570;230;104,489;24032,47;TN;LIBRE;44;0;O;T
12/06/2019 00:00;25158;A;1570;1435;104,511;149973,285;TN;LIBRE;11;82,742;O;T
12/06/2019 00:00;53349;V;1570;28;104,511;2926,308;TN;LIBRE;218;0;O;T
12/06/2019 00:00;4011;A;1570;16;104,511;1672,176;TN;LIBRE;7;58,841;O;T
12/06/2019 00:00;1019;A;1570;3;104,511;313,533;TN;LIBRE;53;2,993;O;T
12/06/2019 00:00;48986;A;1570;25;104,511;2612,775;TN;LIBRE;7;0;O;T
12/06/2019 00:00;61;A;1570;7;104,511;731,577;TN;LIBRE;53;17,746;O;T
12/06/2019 00:00;25226;A;1570;3;104,511;313,533;TN;LIBRE;7;54,102;O;T
12/06/2019 00:00;1024;A;1570;3;104,511;313,533;TN;LIBRE;53;-1380,287;O;T
12/06/2019 00:00;167;A;1570;5;104,511;522,555;TN;LIBRE;53;17,072;O;T
12/06/2019 00:00;50923;A;1570;1;104,511;104,511;TN;LIBRE;53;0;O;T
12/06/2019 00:00;37108;A;1570;2;104,511;209,022;TN;LIBRE;53;22,5;O;T
12/06/2019 00:00;190;A;1570;12;104,511;1254,132;TN;LIBRE;7;73,479;O;T
12/06/2019 00:00;3017;A;1570;6;104,511;627,066;TN;LIBRE;53;505,766;O;T
12/06/2019 00:00;54341;A;1570;19;104,511;1985,709;TN;LIBRE;12;0;O;T
12/06/2019 00:00;51942;A;1570;73;104,511;7629,303;TN;LIBRE;44;0;O;T
12/06/2019 00:00;48456;A;1570;1;104,511;104,511;TN;LIBRE;53;0;O;T
12/06/2019 00:00;45375;A;1570;3;104,511;313,533;TN;LIBRE;7;0;O;T
12/06/2019 00:00;32705;A;1570;3;104,511;313,533;TN;LIBRE;53;0;O;T
12/06/2019 00:00;27357;A;1570;1;104,511;104,511;TN;LIBRE;53;319,63;O;T
12/06/2019 00:00;27362;A;1570;4;104,511;418,044;TN;LIBRE;53;-964,611;O;T
12/06/2019 00:00;45406;A;1570;3;104,511;313,533;TN;LIBRE;53;0;O;T
12/06/2019 00:00;44609;A;1570;3;104,511;313,533;TN;LIBRE;53;0;O;T
12/06/2019 00:00;48609;A;1570;3;104,511;313,533;TN;LIBRE;53;0;O;T
12/06/2019 00:00;55110;A;1570;3;104,511;313,533;TN;LIBRE;53;0;O;T
12/06/2019 00:00;53008;A;1570;14;104,511;1463,154;TN;LIBRE;53;0;O;T
12/06/2019 00:00;251;A;1570;103;104,511;10764,633;TN;LIBRE;203;71,219;O;T
12/06/2019 00:00;55347;A;1570;7;104,511;731,577;TN;LIBRE;53;0;O;T
12/06/2019 00:00;50695;A;1570;3;104,511;313,533;TN;LIBRE;53;0;O;T
12/06/2019 00:00;53479;A;1570;3;104,511;313,533;TN;LIBRE;53;0;O;T
12/06/2019 00:00;46422;A;1570;100;104,511;10451,1;TN;GEST;44;0;O;T
12/06/2019 00:00;58889;A;1570;200;104,511;20902,2;TN;LIBRE;6;0;O;T
12/06/2019 00:00;9602;V;1570;1;104,511;104,511;TN;LIBRE;7;100,639;O;T
14/06/2019 00:00;55624;A;1570;48;104,553;5018,544;TN;LIBRE;52;0;O;T
14/06/2019 00:00;51095;A;1570;15;104,553;1568,295;TN;LIBRE;52;0;O;T
14/06/2019 00:00;53772;A;1570;19;104,553;1986,507;TN;LIBRE;52;0;O;T
14/06/2019 00:00;5666;A;1570;5;104,553;522,765;TN;LIBRE;52;25,417;O;T
14/06/2019 00:00;49245;A;1570;192;104,553;20074,176;TN;LIBRE;52;0;O;T
14/06/2019 00:00;190;V;1570;1;104,553;104,553;TN;LIBRE;7;73,479;O;T
14/06/2019 00:00;4011;V;1570;1;104,553;104,553;TN;LIBRE;7;58,841;O;T
17/06/2019 00:00;46308;V;1570;1;104,616;104,616;TN;LIBRE;52;0;O;T
17/06/2019 00:00;5880;V;1570;53;104,616;5544,648;TN;LIBRE;7;22,12;O;T
17/06/2019 00:00;57677;V;1570;4;104,616;418,464;TN;LIBRE;53;0;O;T
17/06/2019 00:00;54341;V;1570;14;104,616;1464,624;TN;LIBRE;12;0;O;T
17/06/2019 00:00;58437;A;1570;2;104,616;209,232;TN;LIBRE;52;0;O;T
18/06/2019 00:00;29855;A;1570;74;104,638;7743,212;TN;GEST;47;324,667;O;T
18/06/2019 00:00;48808;A;1570;300;104,638;31391,4;TN;LIBRE;6;0;O;T
18/06/2019 00:00;5880;V;1570;15;104,638;1569,57;TN;LIBRE;7;22,12;O;T
19/06/2019 00:00;45402;A;1570;2370;104,659;248041,83;TN;LIBRE;6;0;O;T
19/06/2019 00:00;58437;A;1570;2;104,659;209,318;TN;LIBRE;52;0;O;T
19/06/2019 00:00;27362;V;1570;12;104,659;1255,908;TN;LIBRE;53;-964,611;O;T
20/06/2019 00:00;25158;A;1570;955;104,68;99969,4;TN;LIBRE;11;82,742;O;T
20/06/2019 00:00;25158;V;1570;965;104,68;101016,2;TN;LIBRE;11;82,742;O;T
20/06/2019 00:00;58889;A;1570;200;104,68;20936;TN;LIBRE;6;0;O;T
20/06/2019 00:00;44915;A;1570;348;104,68;36428,64;TN;LIBRE;7;0;O;T
20/06/2019 00:00;25158;A;1570;956;104,68;100074,08;TN;LIBRE;11;82,742;O;T
20/06/2019 00:00;48781;V;1570;28;104,68;2931,04;TN;LIBRE;47;0;O;T
20/06/2019 00:00;39815;A;1570;1;104,68;104,68;TN;LIBRE;52;0;O;T
20/06/2019 00:00;39879;A;1570;1;104,68;104,68;TN;LIBRE;52;0;O;T
20/06/2019 00:00;45436;A;1570;9;104,68;942,12;TN;LIBRE;12;0;O;T
20/06/2019 00:00;52381;A;1570;1;104,68;104,68;TN;LIBRE;12;0;O;T
20/06/2019 00:00;38870;V;1570;1;104,68;104,68;TN;LIBRE;6;0;O;T
21/06/2019 00:00;50525;V;1570;12;104,701;1256,412;TN;LIBRE;12;0;O;T
21/06/2019 00:00;53772;A;1570;19;104,701;1989,319;TN;LIBRE;52;0;O;T
24/06/2019 00:00;53703;V;1570;8;104,764;838,112;TN;LIBRE;9;0;O;S
24/06/2019 00:00;48951;V;1570;30;104,764;3142,92;TN;LIBRE;7;0;O;T
24/06/2019 00:00;37083;A;1570;11;104,764;1152,404;TN;LIBRE;7;115,3;O;T
24/06/2019 00:00;47115;V;1570;27;104,764;2828,628;TN;LIBRE;52;0;O;T
24/06/2019 00:00;37108;V;1570;17;104,764;1780,988;TN;LIBRE;53;22,5;O;T
24/06/2019 00:00;46310;V;1570;1;104,764;104,764;TN;LIBRE;44;0;O;T
24/06/2019 00:00;46496;V;1570;330;104,764;34572,12;TN;LIBRE;44;0;O;T
24/06/2019 00:00;48780;V;1570;2;104,764;209,528;TN;LIBRE;44;0;O;T
24/06/2019 00:00;54676;V;1570;122;104,764;12781,208;TN;LIBRE;44;0;O;T
25/06/2019 00:00;45481;V;1570;38;104,786;3981,868;TN;LIBRE;44;0;O;T
25/06/2019 00:00;53202;A;1570;54;104,786;5658,444;TN;LIBRE;44;0;O;T
25/06/2019 00:00;54898;V;1570;31;104,786;3248,366;TN;LIBRE;44;0;O;T
25/06/2019 00:00;46916;V;1570;96;104,786;10059,456;TN;LIBRE;53;0;O;T
25/06/2019 00:00;45803;V;1570;8;104,786;838,288;TN;LIBRE;9;0;O;s
25/06/2019 00:00;52957;A;1570;19;104,786;1990,934;TN;LIBRE;9;0;O;S
25/06/2019 00:00;39755;V;1570;38;104,786;3981,868;TN;LIBRE;9;0;O;s
26/06/2019 00:00;48184;A;1570;1690;104,807;177123,83;TN;LIBRE;44;0;O;T
26/06/2019 00:00;45962;A;1570;127;104,807;13310,489;TN;LIBRE;44;0;O;T
26/06/2019 00:00;45851;A;1570;1248;104,807;130799,136;TN;LIBRE;44;0;O;T
26/06/2019 00:00;53702;V;1570;93;104,807;9747,051;TN;LIBRE;9;0;O;S
26/06/2019 00:00;45777;A;1570;904;104,807;94745,528;TN;LIBRE;44;0;O;T
26/06/2019 00:00;39879;A;1570;1;104,807;104,807;TN;LIBRE;52;0;O;T
26/06/2019 00:00;52029;A;1570;1;104,807;104,807;TN;LIBRE;52;0;O;T
26/06/2019 00:00;13326;A;1570;48;104,807;5030,736;TN;LIBRE;6;45,363;O;T
26/06/2019 00:00;52950;V;1570;48;104,807;5030,736;TN;LIBRE;6;0;O;T
26/06/2019 00:00;52950;V;1570;48;104,807;5030,736;TN;LIBRE;6;0;O;T
26/06/2019 00:00;44570;A;1570;48;104,807;5030,736;TN;LIBRE;6;0;O;T
26/06/2019 00:00;9263;A;1570;118;104,807;12367,226;TN;LIBRE;9;36,443;O;s
27/06/2019 00:00;53803;V;1570;50;104,829;5241,45;TN;LIBRE;52;0;O;T
27/06/2019 00:00;5880;V;1570;9;104,829;943,461;TN;LIBRE;7;22,12;O;T
28/06/2019 00:00;44594;V;1570;190;104,85;19921,5;TN;LIBRE;44;0;O;T
28/06/2019 00:00;44594;A;1570;95;104,85;9960,75;TN;LIBRE;44;0;O;T
28/06/2019 00:00;55400;A;1570;100;104,85;10485;TN;LIBRE;44;0;O;T
28/06/2019 00:00;52950;V;1570;45;104,85;4718,25;TN;LIBRE;6;0;O;T
28/06/2019 00:00;52950;V;1570;3;104,85;314,55;TN;LIBRE;6;0;O;T
28/06/2019 00:00;9359;V;1570;2;104,85;209,7;TN;LIBRE;9;186,233;O;S
28/06/2019 00:00;39755;V;1570;1;104,85;104,85;TN;LIBRE;9;0;O;s
28/06/2019 00:00;6521;V;1570;1;104,85;104,85;TN;LIBRE;9;76,498;O;S
28/06/2019 00:00;49033;V;1570;1;104,85;104,85;TN;LIBRE;9;0;O;S
28/06/2019 00:00;13171;V;1570;3;104,85;314,55;TN;LIBRE;9;-98,555;O;s
28/06/2019 00:00;13171;V;1570;3;104,85;314,55;TN;LIBRE;9;-98,555;O;s
28/06/2019 00:00;45317;V;1570;2;104,85;209,7;TN;LIBRE;9;0;O;s
28/06/2019 00:00;26348;V;1570;2;104,85;209,7;TN;LIBRE;11;48,638;O;T
28/06/2019 00:00;52957;V;1570;2;104,85;209,7;TN;LIBRE;9;0;O;S
28/06/2019 00:00;44663;V;1570;1;104,85;104,85;TN;LIBRE;9;0;O;S
28/06/2019 00:00;5114;V;1570;1;104,85;104,85;TN;LIBRE;9;86,776;O;S
28/06/2019 00:00;49219;V;1570;1;104,85;104,85;TN;LIBRE;9;0;O;s
28/06/2019 00:00;50889;V;1570;2;104,85;209,7;TN;LIBRE;6;0;O;T
28/06/2019 00:00;53723;V;1570;3;104,85;314,55;TN;LIBRE;12;0;O;T
28/06/2019 00:00;45589;V;1570;2;104,85;209,7;TN;LIBRE;53;0;O;T
28/06/2019 00:00;45859;V;1570;2;104,85;209,7;TN;LIBRE;52;0;O;T
28/06/2019 00:00;48161;V;1570;1;104,85;104,85;TN;LIBRE;52;0;O;T
28/06/2019 00:00;55093;V;1570;1;104,85;104,85;TN;LIBRE;52;0;O;T
28/06/2019 00:00;58630;V;1570;1;104,85;104,85;TN;LIBRE;53;0;O;T
28/06/2019 00:00;37670;V;1570;1;104,85;104,85;TN;LIBRE;52;15,34;O;T
28/06/2019 00:00;57827;V;1570;1;104,85;104,85;TN;LIBRE;53;0;O;T
28/06/2019 00:00;49919;V;1570;1;104,85;104,85;TN;LIBRE;6;0;O;T
28/06/2019 00:00;45484;V;1570;1;104,85;104,85;TN;LIBRE;44;0;O;T
28/06/2019 00:00;37438;V;1570;1;104,85;104,85;TN;LIBRE;6;12,5;O;T
28/06/2019 00:00;54305;V;1570;2;104,85;209,7;TN;LIBRE;53;0;O;T
28/06/2019 00:00;39310;V;1570;2;104,85;209,7;TN;LIBRE;52;0;O;T
28/06/2019 00:00;57812;V;1570;1;104,85;104,85;TN;LIBRE;52;0;O;T
28/06/2019 00:00;39334;V;1570;1;104,85;104,85;TN;LIBRE;53;0;O;T
28/06/2019 00:00;40310;V;1570;1;104,85;104,85;TN;LIBRE;52;0;O;T
28/06/2019 00:00;39879;V;1570;1;104,85;104,85;TN;LIBRE;52;0;O;T
28/06/2019 00:00;48456;V;1570;1;104,85;104,85;TN;LIBRE;53;0;O;T
28/06/2019 00:00;45384;V;1570;1;104,85;104,85;TN;LIBRE;52;0;O;T
28/06/2019 00:00;52029;V;1570;1;104,85;104,85;TN;LIBRE;52;0;O;T
28/06/2019 00:00;54307;V;1570;1;104,85;104,85;TN;LIBRE;52;0;O;T
28/06/2019 00:00;52030;V;1570;1;104,85;104,85;TN;LIBRE;52;0;O;T
28/06/2019 00:00;54341;V;1570;1;104,85;104,85;TN;LIBRE;12;0;O;T
28/06/2019 00:00;54980;V;1570;1;104,85;104,85;TN;LIBRE;7;0;O;T
01/07/2019 00:00;45402;A;1570;4504;104,912;472523,648;TN;LIBRE;6;0;O;T
01/07/2019 00:00;843;V;1570;1;104,912;104,912;TN;LIBRE;6;1572,107;O;T
01/07/2019 00:00;322;V;1570;2;104,912;209,824;TN;LIBRE;6;61,101;O;T
01/07/2019 00:00;51091;V;1570;3;104,912;314,736;TN;LIBRE;6;0;O;T
01/07/2019 00:00;45628;V;1570;1;104,912;104,912;TN;LIBRE;6;0;O;T
01/07/2019 00:00;9261;V;1570;1;104,912;104,912;TN;LIBRE;6;125,291;O;T
01/07/2019 00:00;48808;V;1570;1;104,912;104,912;TN;LIBRE;6;0;O;T
01/07/2019 00:00;45627;V;1570;1;104,912;104,912;TN;LIBRE;6;0;O;T
01/07/2019 00:00;55730;V;1570;5;104,912;524,56;TN;LIBRE;6;0;O;T
01/07/2019 00:00;44611;V;1570;3;104,912;314,736;TN;LIBRE;6;0;O;T
01/07/2019 00:00;49147;V;1570;2;104,912;209,824;TN;LIBRE;6;0;O;T
02/07/2019 00:00;44388;V;1570;3;104,934;314,802;TN;LIBRE;6;0;O;T
02/07/2019 00:00;44861;V;1570;1;104,934;104,934;TN;LIBRE;53;0;O;T
02/07/2019 00:00;54503;V;1570;2;104,934;209,868;TN;LIBRE;44;0;O;T
02/07/2019 00:00;54121;V;1570;1;104,934;104,934;TN;LIBRE;53;0;O;T
02/07/2019 00:00;57677;V;1570;1;104,934;104,934;TN;LIBRE;53;0;O;T
02/07/2019 00:00;53479;V;1570;1;104,934;104,934;TN;LIBRE;53;0;O;T
02/07/2019 00:00;49034;V;1570;1;104,934;104,934;TN;LIBRE;52;0;O;T
02/07/2019 00:00;46916;V;1570;2;104,934;209,868;TN;LIBRE;53;0;O;T
02/07/2019 00:00;38778;V;1570;8;104,934;839,472;TN;LIBRE;8;0;O;T
02/07/2019 00:00;54581;V;1570;2;104,934;209,868;TN;LIBRE;52;0;O;T
02/07/2019 00:00;44826;V;1570;1;104,934;104,934;TN;LIBRE;8;0;O;T
02/07/2019 00:00;52130;V;1570;1;104,934;104,934;TN;LIBRE;53;0;O;T
02/07/2019 00:00;45475;V;1570;2;104,934;209,868;TN;LIBRE;8;0;O;T
02/07/2019 00:00;47581;V;1570;3;104,934;314,802;TN;LIBRE;8;0;O;T
02/07/2019 00:00;50925;V;1570;1;104,934;104,934;TN;LIBRE;53;0;O;T
02/07/2019 00:00;57235;V;1570;1;104,934;104,934;TN;LIBRE;52;0;O;T
02/07/2019 00:00;48609;V;1570;6;104,934;629,604;TN;LIBRE;53;0;O;T
02/07/2019 00:00;58437;V;1570;1;104,934;104,934;TN;LIBRE;52;0;O;T
02/07/2019 00:00;49245;V;1570;1;104,934;104,934;TN;LIBRE;52;0;O;T
02/07/2019 00:00;54592;V;1570;8;104,934;839,472;TN;LIBRE;52;0;O;T
02/07/2019 00:00;50888;V;1570;2;104,934;209,868;TN;LIBRE;52;0;O;T
02/07/2019 00:00;49430;V;1570;1;104,934;104,934;TN;LIBRE;52;0;O;T
02/07/2019 00:00;3551;V;1570;25;104,934;2623,35;TN;LIBRE;6;0;O;T
02/07/2019 00:00;48575;V;1570;2;104,934;209,868;TN;LIBRE;52;0;O;T
02/07/2019 00:00;54594;V;1570;8;104,934;839,472;TN;LIBRE;52;0;O;T
02/07/2019 00:00;55684;V;1570;1;104,934;104,934;TN;LIBRE;52;0;O;T
02/07/2019 00:00;53755;V;1570;3;104,934;314,802;TN;LIBRE;52;0;O;T
02/07/2019 00:00;52895;V;1570;1;104,934;104,934;TN;LIBRE;52;0;O;T
02/07/2019 00:00;49418;V;1570;32;104,934;3357,888;TN;LIBRE;6;0;O;T
02/07/2019 00:00;54053;V;1570;2;104,934;209,868;TN;LIBRE;52;0;O;T
02/07/2019 00:00;52999;V;1570;1;104,934;104,934;TN;LIBRE;52;0;O;T
02/07/2019 00:00;44409;V;1570;110;104,934;11542,74;TN;LIBRE;7;0;O;T
02/07/2019 00:00;47502;V;1570;98;104,934;10283,532;TN;LIBRE;7;0;O;T
02/07/2019 00:00;29787;V;1570;2;104,934;209,868;TN;LIBRE;7;-57,643;O;T
02/07/2019 00:00;48579;V;1570;1;104,934;104,934;TN;LIBRE;7;0;O;T
02/07/2019 00:00;44947;V;1570;1;104,934;104,934;TN;LIBRE;9;0;O;S
02/07/2019 00:00;45375;V;1570;1;104,934;104,934;TN;LIBRE;7;0;O;T
02/07/2019 00:00;44271;V;1570;2;104,934;209,868;TN;LIBRE;7;0;O;T
02/07/2019 00:00;45139;V;1570;1;104,934;104,934;TN;LIBRE;7;0;O;T
02/07/2019 00:00;45177;V;1570;1;104,934;104,934;TN;LIBRE;7;0;O;T
02/07/2019 00:00;37056;V;1570;3;104,934;314,802;TN;LIBRE;7;835,444;O;T
02/07/2019 00:00;53285;V;1570;1;104,934;104,934;TN;LIBRE;7;0;O;T
02/07/2019 00:00;58441;V;1570;1;104,934;104,934;TN;LIBRE;7;0;O;T
02/07/2019 00:00;48580;V;1570;1;104,934;104,934;TN;LIBRE;7;0;O;T
02/07/2019 00:00;57840;V;1570;1;104,934;104,934;TN;LIBRE;7;0;O;T
02/07/2019 00:00;5880;V;1570;4;104,934;419,736;TN;LIBRE;7;22,12;O;T
02/07/2019 00:00;26654;V;1570;1;104,934;104,934;TN;LIBRE;7;64,861;O;T
02/07/2019 00:00;42346;V;1570;1;104,934;104,934;TN;LIBRE;7;0;O;T
02/07/2019 00:00;4011;V;1570;1;104,934;104,934;TN;LIBRE;7;58,841;O;T
02/07/2019 00:00;46068;V;1570;1;104,934;104,934;TN;LIBRE;7;0;O;T
02/07/2019 00:00;221;V;1570;1;104,934;104,934;TN;LIBRE;7;9,282;O;T
02/07/2019 00:00;9263;V;1570;1;104,934;104,934;TN;LIBRE;9;36,443;O;s
02/07/2019 00:00;53145;V;1570;164;104,934;17209,176;TN;LIBRE;44;0;O;T
02/07/2019 00:00;48780;V;1570;106;104,934;11123,004;TN;LIBRE;44;0;O;T
02/07/2019 00:00;46308;V;1570;9;104,934;944,406;TN;LIBRE;52;0;O;T
02/07/2019 00:00;54006;V;1570;4;104,934;419,736;TN;LIBRE;52;0;O;T
02/07/2019 00:00;49245;V;1570;1;104,934;104,934;TN;LIBRE;52;0;O;T
02/07/2019 00:00;45777;V;1570;1;104,934;104,934;TN;LIBRE;44;0;O;T
02/07/2019 00:00;58437;V;1570;1;104,934;104,934;TN;LIBRE;52;0;O;T
02/07/2019 00:00;48781;V;1570;3;104,934;314,802;TN;LIBRE;47;0;O;T
02/07/2019 00:00;44374;V;1570;3;104,934;314,802;TN;LIBRE;52;0;O;T
02/07/2019 00:00;57677;V;1570;1;104,934;104,934;TN;LIBRE;53;0;O;T
02/07/2019 00:00;51767;V;1570;1;104,934;104,934;TN;LIBRE;52;0;O;T
02/07/2019 00:00;50876;V;1570;7;104,934;734,538;TN;LIBRE;52;0;O;T
02/07/2019 00:00;50876;V;1570;19;104,934;1993,746;TN;LIBRE;52;0;O;T
02/07/2019 00:00;45367;A;1570;7;104,934;734,538;TN;LIBRE;44;0;O;T
02/07/2019 00:00;45402;A;1570;305;104,934;32004,87;TN;LIBRE;6;0;O;T
02/07/2019 00:00;50598;V;1570;41;104,934;4302,294;TN;LIBRE;44;0;O;T
02/07/2019 00:00;50786;V;1570;68;104,934;7135,512;TN;LIBRE;44;0;O;T
02/07/2019 00:00;53374;V;1570;136;104,934;14271,024;TN;LIBRE;44;0;O;T
02/07/2019 00:00;54898;V;1570;12;104,934;1259,208;TN;LIBRE;44;0;O;T
02/07/2019 00:00;45481;A;1570;140;104,934;14690,76;TN;LIBRE;44;0;O;T
03/07/2019 00:00;45710;V;1570;2;104,956;209,912;TN;LIBRE;47;0;O;T
03/07/2019 00:00;9671;V;1570;1;104,956;104,956;TN;LIBRE;44;0;O;T
03/07/2019 00:00;52387;V;1570;7;104,956;734,692;TN;LIBRE;44;0;O;T
03/07/2019 00:00;50689;V;1570;3;104,956;314,868;TN;LIBRE;44;0;O;T
03/07/2019 00:00;9276;V;1570;2;104,956;209,912;TN;LIBRE;44;21406,908;O;T
03/07/2019 00:00;45851;V;1570;3;104,956;314,868;TN;LIBRE;44;0;O;T
03/07/2019 00:00;58436;V;1570;2;104,956;209,912;TN;LIBRE;44;0;O;T
03/07/2019 00:00;45971;V;1570;3;104,956;314,868;TN;LIBRE;44;0;O;T
03/07/2019 00:00;50643;V;1570;3;104,956;314,868;TN;LIBRE;44;0;O;T
03/07/2019 00:00;46310;V;1570;7;104,956;734,692;TN;LIBRE;44;0;O;T
03/07/2019 00:00;48245;V;1570;3;104,956;314,868;TN;LIBRE;44;0;O;T
03/07/2019 00:00;50993;V;1570;3;104,956;314,868;TN;LIBRE;44;0;O;T
03/07/2019 00:00;53202;A;1570;206;104,956;21620,936;TN;LIBRE;44;0;O;T
03/07/2019 00:00;54053;A;1570;48;104,956;5037,888;TN;LIBRE;52;0;O;T
03/07/2019 00:00;1023;V;1570;2;104,956;209,912;TN;LIBRE;44;469,555;O;T
03/07/2019 00:00;51896;V;1570;4;104,956;419,824;TN;LIBRE;44;0;O;T
03/07/2019 00:00;46847;V;1570;3;104,956;314,868;TN;LIBRE;44;0;O;T
03/07/2019 00:00;53510;V;1570;26;104,956;2728,856;TN;LIBRE;7;0;O;T
03/07/2019 00:00;53803;A;1570;64;104,956;6717,184;TN;LIBRE;52;0;O;T
03/07/2019 00:00;50770;V;1570;35;104,956;3673,46;TN;LIBRE;44;0;O;T
03/07/2019 00:00;52388;V;1570;42;104,956;4408,152;TN;LIBRE;44;0;O;T
03/07/2019 00:00;5880;V;1570;19;104,956;1994,164;TN;LIBRE;7;22,12;O;T
03/07/2019 00:00;46315;V;1570;53;104,956;5562,668;TN;LIBRE;44;0;O;T
03/07/2019 00:00;46316;V;1570;48;104,956;5037,888;TN;LIBRE;44;0;O;T
03/07/2019 00:00;48354;V;1570;2;104,956;209,912;TN;LIBRE;7;0;O;T
03/07/2019 00:00;48780;V;1570;72;104,956;7556,832;TN;LIBRE;44;0;O;T
